,bike_name,price,kms_driven,owner,age,power,brand
19326,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
19327,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
19328,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
19329,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
19330,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
19331,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
19332,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
19333,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
19334,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
19335,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
19336,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
19337,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
19338,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
19339,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
19340,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
19341,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
19342,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
19343,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
19344,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
19345,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
19346,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
19347,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
19348,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
19349,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
19350,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
19351,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
19352,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
19353,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
19354,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
19355,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
19356,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
19357,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
19358,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
19359,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
19360,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
19361,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
19362,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
19363,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
19364,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
19365,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
19366,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
19367,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
19368,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
19369,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
19370,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
19371,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
19372,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
19373,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
19374,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
19375,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
19376,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
19377,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
19378,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
19379,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
19380,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
19381,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
19382,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
19383,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
19384,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
19385,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
19386,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
19387,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
19388,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
19389,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
19390,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
19391,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
19392,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
19393,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
19394,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
19395,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
19396,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
19397,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
19398,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
19399,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
19400,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
19401,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
19402,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
19403,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
19404,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
19405,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
19406,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
19407,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
19408,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
19409,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
19410,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
19411,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
19412,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
19413,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
19414,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
19415,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
19416,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
19417,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
19418,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
19419,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
19420,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
19421,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
19422,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
19423,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
19424,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
19425,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
19426,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
19427,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
19428,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
19429,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
19430,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
19431,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
19432,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
19433,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
19434,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
19435,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
19436,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
19437,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
19438,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
19439,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
19440,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
19441,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
19442,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
19443,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
19444,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
19445,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
19446,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
19447,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
19448,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
19449,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
19450,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
19451,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
19452,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
19453,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
19454,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
19455,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
19456,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
19457,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
19458,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
19459,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
19460,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
19461,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
19462,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
19463,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
19464,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
19465,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
19466,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
19467,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
19468,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
19469,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
19470,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
19471,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
19472,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
19473,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
19474,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
19475,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
19476,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
19477,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
19478,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
19479,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
19480,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
19481,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
19482,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
19483,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
19484,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
19485,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
19486,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
19487,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
19488,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
19489,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
19490,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
19491,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
19492,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
19493,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
19494,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
19495,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
19496,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
19497,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
19498,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
19499,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
19500,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
19501,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
19502,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
19503,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
19504,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
19505,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
19506,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
19507,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
19508,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
19509,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
19510,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
19511,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
19512,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
19513,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
19514,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
19515,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
19516,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
19517,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
19518,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
19519,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
19520,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
19521,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
19522,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
19523,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
19524,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
19525,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
19526,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
19527,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
19528,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
19529,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
19530,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
19531,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
19532,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
19533,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
19534,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
19535,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
19536,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
19537,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
19538,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
19539,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
19540,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
19541,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
19542,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
19543,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
19544,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
19545,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
19546,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
19547,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
19548,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
19549,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
19550,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
19551,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
19552,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
19553,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
19554,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
19555,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
19556,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
19557,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
19558,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
19559,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
19560,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
19561,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
19562,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
19563,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
19564,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
19565,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
19566,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
19567,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
19568,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
19569,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
19570,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
19571,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
19572,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
19573,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
19574,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
19575,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
19576,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
19577,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
19578,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
19579,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
19580,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
19581,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
19582,Bajaj Platina 100cc,23000.0,20000.0,First Owner,6.0,100.0,Bajaj
19583,Suzuki Slingshot Plus,32000.0,22697.0,First Owner,7.0,125.0,Suzuki
19584,Yamaha SZ-RR 150cc,20000.0,52000.0,First Owner,10.0,150.0,Yamaha
19585,Bajaj Avenger Street,55005.0,6600.0,First Owner,5.0,220.0,Bajaj
19586,Royal Enfield Classic,87000.0,16336.0,First Owner,7.0,350.0,Royal Enfield
19587,Royal Enfield Thunderbird,70000.0,13858.0,Second Owner,11.0,350.0,Royal Enfield
19588,Suzuki Zeus 125cc,35000.0,11885.0,First Owner,12.0,125.0,Suzuki
19589,Bajaj Pulsar 150cc,25000.0,32588.0,First Owner,9.0,150.0,Bajaj
19590,Hero Passion Pro,32000.0,12000.0,First Owner,6.0,100.0,Hero
19591,Bajaj Avenger 220cc,41000.0,20245.0,Second Owner,11.0,220.0,Bajaj
19592,Hero Passion 100cc,15000.0,35000.0,Second Owner,19.0,100.0,Hero
19593,Hero Passion Pro,39000.0,22000.0,First Owner,4.0,100.0,Hero
19594,TVS Apache RTR,30000.0,6639.0,First Owner,9.0,180.0,TVS
19595,Bajaj Avenger Street,60000.0,20373.0,First Owner,6.0,220.0,Bajaj
19596,Hero Super Splendor,15600.0,84186.0,First Owner,16.0,125.0,Hero
19597,Bajaj Pulsar 150cc,22000.0,60857.0,First Owner,13.0,150.0,Bajaj
19598,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
19599,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
19600,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
19601,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
19602,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
19603,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
19604,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
19605,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
19606,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
19607,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
19608,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
19609,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
19610,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
19611,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
19612,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
19613,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
19614,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
19615,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
19616,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
19617,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
19618,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
19619,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
19620,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
19621,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
19622,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
19623,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
19624,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
19625,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
19626,Hero CD Deluxe,18000.0,22824.0,First Owner,8.0,100.0,Hero
19627,Bajaj Pulsar 150cc,14227.0,36000.0,First Owner,15.0,150.0,Bajaj
19628,Bajaj Avenger 220cc,35000.0,60000.0,First Owner,9.0,220.0,Bajaj
19629,Bajaj Avenger Street,80000.0,7127.0,First Owner,5.0,220.0,Bajaj
19630,Yamaha FZ 150cc,45000.0,18742.0,First Owner,6.0,150.0,Yamaha
19631,Honda CB Trigger,43000.0,42837.0,First Owner,8.0,150.0,Honda
19632,Yamaha YZF-R15 2.0,55000.0,27000.0,First Owner,9.0,150.0,Yamaha
19633,Hero CBZ Xtreme,11900.0,34968.0,First Owner,14.0,150.0,Hero
19634,Hero Passion 100cc,18000.0,3869.0,First Owner,16.0,100.0,Hero
19635,Bajaj Pulsar NS200,48000.0,41939.0,First Owner,8.0,200.0,Bajaj
19636,Bajaj Avenger 220cc,50000.0,29134.0,First Owner,7.0,220.0,Bajaj
19637,Hero Hunk Rear,25000.0,48587.0,First Owner,8.0,150.0,Hero
19638,Bajaj Avenger Street,70000.0,8000.0,First Owner,5.0,220.0,Bajaj
19639,Honda CB Hornet,87000.0,140.0,First Owner,3.0,160.0,Honda
19640,Bajaj Pulsar 150cc,10000.0,64955.0,First Owner,15.0,150.0,Bajaj
19641,Yamaha Fazer 150cc,25000.0,65000.0,First Owner,12.0,150.0,Yamaha
